gene_id	gene_name	gene_type	strand	TPM.H1	FPKM.H1	SPIN.H1	TPM.HFF	FPKM.HFF	SPIN.HFF	ABC_h3k4me3.H1	ABC_h3k4me3.HFF	ABC_pol2.H1	ABC_pol2.HFF
ENSG00000164850.14	GPER1	protein_coding	+	0.13	0.11	Speckle	4.27	3.44	Speckle	4.32565	88.1107	4.3283	27.7217
ENSG00000164853.8	UNCX	protein_coding	+	0.02	0.02	Speckle	0	0	Speckle	11.0726	0	2.86003	0
ENSG00000164855.15	TMEM184A	protein_coding	-	0.95	0.83	Speckle	0.75	0.6	Speckle	67.0907	90.8029	13.1784	48.513
ENSG00000164867.10	NOS3	protein_coding	+	2.38	2.08	Speckle	0.54	0.43	Interior_Repr1	74.8227	156.322	14.4709	47.0323
ENSG00000164871.17	SPAG11B	protein_coding	-	0	0	Interior_Repr2	0	0	Interior_Repr1	0	0	0	0
ENSG00000164877.18	MICALL2	protein_coding	-	4.56	3.99	Speckle	26.08	20.99	Speckle	26.7976	0	6.04322	0
ENSG00000164879.6	CA3	protein_coding	+	0.79	0.69	Near_Lm2	0	0	Lamina	0.932862	0	0.00209457	0
ENSG00000164880.15	INTS1	protein_coding	-	56.03	49.03	Speckle	36.36	29.26	Speckle	97.9884	112.445	38.2157	8.33049
ENSG00000164885.12	CDK5	protein_coding	-	12.26	10.72	Speckle	33.45	26.92	Interior_Repr1	0	51.3348	0	33.0757
ENSG00000164889.13	SLC4A2	protein_coding	+	78.86	69	Speckle	96.07	77.31	Interior_Repr1	75.8326	59.6715	65.4142	40.6686
ENSG00000164893.8	SLC7A13	protein_coding	-	0	0	Near_Lm2	0	0	Interior_Repr2	0	0	0	0
ENSG00000164896.19	FASTK	protein_coding	-	21.18	18.53	Speckle	84.56	68.05	Interior_Repr1	85.6172	264.769	98.6683	79.0218
ENSG00000164897.12	TMUB1	protein_coding	-	22.23	19.45	Speckle	48.93	39.38	Interior_Repr1	51.7419	76.2625	58.3611	19.8932
ENSG00000164898.12	FMC1	protein_coding	+	8.46	7.41	Interior_Act1	4.52	3.63	Interior_Act1	353.731	313.771	113.456	90.4653
ENSG00000164900.4	GBX1	protein_coding	-	0.1	0.08	Speckle	0	0	Interior_Repr1	65.3858	57.5337	17.6179	21.8211
ENSG00000164902.13	PHAX	protein_coding	+	31.97	27.98	Interior_Act3	12.16	9.79	Interior_Act1	47.6805	97.9056	39.5994	25.3882
ENSG00000164904.17	ALDH7A1	protein_coding	-	120.67	105.6	Interior_Act3	84.58	68.07	Interior_Act1	1349.13	111.036	644.047	107.631
ENSG00000164916.10	FOXK1	protein_coding	+	4.57	4	Interior_Act2	6.72	5.41	Interior_Repr1	90.0469	360.188	28.0289	122.927
ENSG00000164919.10	COX6C	protein_coding	-	113.22	99.07	Interior_Act3	71.59	57.61	Interior_Act3	0	53.6441	0	22.4075
ENSG00000164920.9	OSR2	protein_coding	+	0.21	0.18	Interior_Act3	42.22	33.98	Interior_Act3	5.68027	520.934	2.05362	156.295
ENSG00000164924.17	YWHAZ	protein_coding	-	353	308.9	Interior_Act1	144.04	115.93	Interior_Act1	647.626	1228.24	164.964	481.551
ENSG00000164929.16	BAALC	protein_coding	+	1.11	0.97	Interior_Act3	0.48	0.38	Interior_Act1	21.6761	74.9931	13.238	59.8579
ENSG00000164930.11	FZD6	protein_coding	+	5.82	5.1	Interior_Act3	12.31	9.91	Interior_Act3	2.17108	236.044	12.2686	153.99
ENSG00000164932.12	CTHRC1	protein_coding	+	1.41	1.24	Interior_Act3	109.08	87.79	Interior_Act3	35.4077	372.982	20.2925	336.125
ENSG00000164933.11	SLC25A32	protein_coding	-	12.36	10.82	Interior_Act3	10.19	8.2	Interior_Act3	161.301	529.44	29.7151	142.813
ENSG00000164934.13	DCAF13	protein_coding	+	59.69	52.23	Interior_Act3	24.93	20.06	Interior_Act3	161.838	527.784	29.785	141.93
ENSG00000164935.6	DCSTAMP	protein_coding	+	0	0	Interior_Act3	0.33	0.27	Interior_Repr2	0	0	0	0
ENSG00000164938.13	TP53INP1	protein_coding	-	5.33	4.67	Interior_Act3	6.58	5.29	Interior_Act1	87.2209	201.158	19.6574	57.1167
ENSG00000164941.13	INTS8	protein_coding	+	54.42	47.63	Interior_Act3	28.3	22.77	Interior_Act1	306.085	170.972	77.5238	68.439
ENSG00000164944.11	VIRMA	protein_coding	-	23.23	20.32	Interior_Act3	32.48	26.14	Interior_Act3	243.494	84.4189	73.0157	37.1237
ENSG00000164946.19	FREM1	protein_coding	-	1.37	1.19	Interior_Act3	0.04	0.03	Near_Lm2	3.06755	4.76599	6.59535	2.87694
ENSG00000164949.7	GEM	protein_coding	-	4.13	3.62	Interior_Act3	2.45	1.97	Interior_Act1	0	65.1389	0	51.0766
ENSG00000164951.15	PDP1	protein_coding	+	11.69	10.23	Interior_Act3	3.14	2.53	Interior_Act1	76.0034	114.546	40.9886	44.5446
ENSG00000164953.15	TMEM67	protein_coding	+	9.81	8.58	Interior_Act3	9.88	7.95	Interior_Act1	0	58.9615	0	9.77244
ENSG00000164961.15	WASHC5	protein_coding	-	24.18	21.16	Interior_Act3	20.87	16.79	Interior_Act1	145.929	263.199	18.6593	76.375
ENSG00000164967.9	RPP25L	protein_coding	-	11.61	10.16	Speckle	11.63	9.36	Speckle	186.774	81.131	37.0603	25.0647
ENSG00000164970.14	FAM219A	protein_coding	-	5.59	4.89	Speckle	7.2	5.79	Speckle	0	0	0	0
ENSG00000164972.12	C9orf24	protein_coding	-	1.96	1.71	Speckle	0.43	0.35	Speckle	5.3958	82.183	2.44338	38.4075
ENSG00000164975.15	SNAPC3	protein_coding	+	13.83	12.11	Interior_Act3	14.82	11.92	Interior_Repr1	82.183	152.485	90.7978	21.6947
ENSG00000164976.8	MYORG	protein_coding	-	3.15	2.75	Speckle	0.33	0.27	Speckle	32.3087	121.58	10.5639	18.226
ENSG00000164978.17	NUDT2	protein_coding	+	8.96	7.84	Speckle	15.27	12.29	Speckle	49.104	87.4557	10.1139	9.43863
ENSG00000164983.7	TMEM65	protein_coding	-	3.58	3.13	Interior_Repr2	1.68	1.35	Interior_Act3	90.8584	76.7118	31.0836	26.4525
ENSG00000164985.14	PSIP1	protein_coding	-	207.91	181.94	Interior_Act3	27.11	21.81	Interior_Repr1	1056.65	0	3551.97	0
ENSG00000164989.16	CCDC171	protein_coding	+	1.22	1.07	Interior_Act3	2.04	1.64	Interior_Act3	81.5467	23.7328	100.573	16.9817
ENSG00000165006.13	UBAP1	protein_coding	+	16.83	14.73	Speckle	31.27	25.17	Speckle	176.233	1263.04	107.422	389.852
ENSG00000165023.6	DIRAS2	protein_coding	-	0.08	0.07	Interior_Repr1	0.2	0.16	Interior_Repr2	0.732093	4.9265	0.361929	2.01815
ENSG00000165025.14	SYK	protein_coding	+	2.34	2.05	Interior_Repr1	0.05	0.04	Interior_Repr2	0	0	0	0
ENSG00000165028.11	NIPSNAP3B	protein_coding	+	0.18	0.16	Interior_Act3	0.54	0.43	Interior_Repr2	23.4742	0	5.99007	0
ENSG00000165029.15	ABCA1	protein_coding	-	4.18	3.66	Interior_Act3	6.13	4.94	Interior_Act1	254.702	413.515	330.574	295.932
ENSG00000165030.3	NFIL3	protein_coding	-	7.25	6.34	Interior_Repr1	9.25	7.44	Interior_Act1	14.7496	235.435	7.81174	130.935
ENSG00000165046.12	LETM2	protein_coding	+	0.5	0.44	Interior_Act1	4.72	3.8	Speckle	974.118	1731.16	480.323	1274.31
ENSG00000165055.15	METTL2B	protein_coding	+	23.38	20.46	Interior_Act1	9.06	7.29	Speckle	221.652	295.794	41.5093	42.0881
ENSG00000165059.7	PRKACG	protein_coding	-	0	0	Interior_Repr1	0	0	Interior_Repr1	0	0	0	0
ENSG00000165060.12	FXN	protein_coding	+	20.13	17.62	Interior_Repr1	11.29	9.08	Interior_Repr1	14.0223	13.4534	19.7137	30.3137
ENSG00000165061.14	ZMAT4	protein_coding	-	17.12	14.98	Interior_Act1	0	0	Near_Lm2	4.71248	0	6.51249	0
ENSG00000165066.12	NKX6-3	protein_coding	-	0.03	0.03	Interior_Act2	0	0	Interior_Act1	5.00496	11.1205	2.80714	6.40315
ENSG00000165071.14	TMEM71	protein_coding	-	0	0	Near_Lm2	0.2	0.16	Interior_Repr2	0	0	0	0
ENSG00000165072.9	MAMDC2	protein_coding	+	8.26	7.23	Interior_Repr1	5.2	4.18	Interior_Act1	5.75581	75.1765	6.2297	51.1044
ENSG00000165076.13	PRSS37	protein_coding	-	0	0	Interior_Act3	0	0	Interior_Repr2	0	0	0	0
ENSG00000165078.12	CPA6	protein_coding	-	0.07	0.06	Interior_Act3	0	0	Interior_Repr2	0	0	0	0
ENSG00000165084.15	C8orf34	protein_coding	+	1.1	0.96	Near_Lm2	0.69	0.56	Interior_Act3	0	20.5146	0	32.8971
ENSG00000165091.16	TMC1	protein_coding	+	0.51	0.44	Interior_Repr1	0.23	0.18	Interior_Act3	0	178.954	0	354.139
ENSG00000165092.12	ALDH1A1	protein_coding	-	0.44	0.38	Lamina	511.87	411.95	Interior_Act3	2.61467	201.023	0.46103	303.039
ENSG00000165097.14	KDM1B	protein_coding	+	4.03	3.52	Interior_Act3	2.57	2.07	Interior_Act1	35.6565	70.2103	26.9649	37.7726
ENSG00000165102.14	HGSNAT	protein_coding	+	1.88	1.64	Near_Lm1	40.67	32.73	Interior_Act1	0	32.1407	0	22.0596
ENSG00000165105.9	RASEF	protein_coding	-	2.47	2.17	Lamina	0.08	0.06	Lamina	0	0	0	0
ENSG00000165113.12	GKAP1	protein_coding	-	2.82	2.47	Interior_Repr2	1.65	1.33	Interior_Repr2	0	0	0	0
ENSG00000165115.14	KIF27	protein_coding	-	3.77	3.3	Interior_Repr2	1.24	1	Interior_Repr1	92.5163	474.64	99.4085	259.929
ENSG00000165118.14	C9orf64	protein_coding	-	0.33	0.29	Interior_Repr2	0.75	0.6	Interior_Repr1	182.7	284.886	73.6973	80.5251
ENSG00000165119.20	HNRNPK	protein_coding	-	476.37	416.86	Interior_Repr2	234.11	188.41	Interior_Repr1	119.854	251.905	120.001	200.367
ENSG00000165120.4	SSMEM1	protein_coding	+	0	0	Interior_Act1	0	0	Interior_Act1	249.997	259.262	122.651	93.698
ENSG00000165124.17	SVEP1	protein_coding	-	0.2	0.17	Interior_Act3	5.37	4.32	Interior_Act3	0	179.665	0	101.336
ENSG00000165125.19	TRPV6	protein_coding	-	0.28	0.24	Interior_Act3	0	0	Interior_Repr2	1.29002	7.29856	1.27667	5.50897
ENSG00000165131.6	LLCFC1	protein_coding	+	0	0	Interior_Act3	0	0	Interior_Repr2	0.0131057	0	0.662658	0
ENSG00000165138.17	ANKS6	protein_coding	-	30.25	26.47	Interior_Act1	6.32	5.09	Interior_Act1	7.74594	95.1127	4.04529	69.7966
ENSG00000165140.10	FBP1	protein_coding	-	0.55	0.48	Interior_Act1	0.09	0.08	Interior_Repr2	0	0	0	0
ENSG00000165152.8	TMEM246	protein_coding	-	8.81	7.71	Interior_Act3	5.99	4.82	Interior_Repr2	953.718	1109.01	233.394	316.049
ENSG00000165156.14	ZHX1	protein_coding	-	3.53	3.09	Interior_Act1	6.7	5.39	Interior_Act1	96.9801	156.255	22.7591	64.1914
ENSG00000165164.13	CFAP47	protein_coding	+	0.02	0.01	Lamina	0	0	Lamina	0	0	0	0
ENSG00000165168.7	CYBB	protein_coding	+	0.05	0.04	Lamina	0	0	Near_Lm1	0	0	0	0
ENSG00000165169.10	DYNLT3	protein_coding	-	1.89	1.65	Lamina	15.21	12.24	Near_Lm1	0	25.6002	0	4.13535
ENSG00000165171.10	METTL27	protein_coding	-	3.33	2.91	Speckle	1.55	1.25	Speckle	145.124	50.3227	264.976	11.4491
ENSG00000165175.15	MID1IP1	protein_coding	+	63.61	55.66	Interior_Repr2	15.24	12.27	Near_Lm1	146.547	23.9783	169.547	14.9339
ENSG00000165181.16	C9orf84	protein_coding	-	0	0	Interior_Act3	0	0	Interior_Act1	28.907	79.3593	4.85201	65.9388
ENSG00000165182.11	CXorf58	protein_coding	+	0	0	Interior_Act1	0	0	Interior_Act1	124.057	181.922	77.4315	40.9886
ENSG00000165185.14	KIAA1958	protein_coding	+	23.54	20.6	Interior_Act1	0.86	0.69	Interior_Act1	89.4526	120.311	65.9949	59.3036
ENSG00000165186.11	PTCHD1	protein_coding	+	1.29	1.13	Interior_Act3	0	0	Interior_Repr2	0	0	0	0
ENSG00000165188.13	RNF183	protein_coding	-	0	0	Interior_Act1	0	0	Interior_Act1	0	114.226	0	13.9865
ENSG00000165192.13	ASB11	protein_coding	-	0	0	Interior_Act3	0	0	Interior_Repr2	0	0	0	0
ENSG00000165194.15	PCDH19	protein_coding	-	0.63	0.55	Interior_Repr2	0	0	Interior_Repr2	0	0	0	0
ENSG00000165195.15	PIGA	protein_coding	-	7.17	6.27	Interior_Act3	1.42	1.14	Interior_Repr2	0	0	0	0
ENSG00000165197.4	VEGFD	protein_coding	-	0.02	0.02	Interior_Act3	0.8	0.64	Interior_Repr2	2.50232	22.3434	2.9521	6.27458
ENSG00000165202.3	OR1Q1	protein_coding	+	0	0	Near_Lm1	0	0	Interior_Repr2	0	0	0	0
ENSG00000165204.3	OR1K1	protein_coding	+	0	0	Near_Lm1	0	0	Interior_Act3	0	0	0	0
ENSG00000165209.18	STRBP	protein_coding	-	56.18	49.16	Interior_Act1	0.76	0.61	Interior_Repr2	2.51278	11.6245	0.932228	3.82682
ENSG00000165215.6	CLDN3	protein_coding	-	10.24	8.96	Speckle	0	0	Speckle	113.837	13.1191	169.727	4.92213
ENSG00000165219.21	GAPVD1	protein_coding	+	21.73	19.02	Interior_Act1	11.26	9.06	Interior_Act1	208.295	245.791	84.9173	85.8121
ENSG00000165233.17	CARD19	protein_coding	+	11.38	9.96	Interior_Act1	28.63	23.04	Interior_Repr1	9.41444	126.266	3.92084	21.5131
ENSG00000165238.16	WNK2	protein_coding	+	46.84	40.99	Interior_Act1	0	0	Interior_Repr1	6.56887	5.52683	4.03079	2.67293
ENSG00000165240.19	ATP7A	protein_coding	+	1.51	1.32	Interior_Repr1	1.17	0.94	Interior_Act1	7.01109	121.38	1.86048	17.2704
ENSG00000165244.6	ZNF367	protein_coding	-	4.38	3.84	Interior_Act1	0.4	0.32	Interior_Act1	335.185	621.1	64.2949	174.301
ENSG00000165259.13	HDX	protein_coding	-	5.49	4.8	Lamina	0.62	0.5	Interior_Repr2	0	0	0	0
ENSG00000165264.10	NDUFB6	protein_coding	-	32.95	28.83	Interior_Repr1	21.47	17.28	Interior_Repr1	51.1878	84.0689	32.0007	50.8759
ENSG00000165269.12	AQP7	protein_coding	-	0.02	0.02	Interior_Act1	0	0	Speckle	3.66001	17.5494	23.9366	10.6756
ENSG00000165271.16	NOL6	protein_coding	-	29.53	25.84	Interior_Act1	22.5	18.11	Speckle	190.01	384.595	35.7235	97.2429
ENSG00000165272.15	AQP3	protein_coding	-	1.37	1.2	Interior_Act1	0.78	0.63	Speckle	49.9256	0	13.6699	0
ENSG00000165275.9	TRMT10B	protein_coding	+	2.39	2.1	Interior_Act2	3.18	2.56	Interior_Act2	6.88129	14.4136	1.07717	5.39046
ENSG00000165280.15	VCP	protein_coding	-	201.34	176.19	Interior_Act2	82.55	66.44	Interior_Act2	380.735	187.124	228.071	79.7444
ENSG00000165282.13	PIGO	protein_coding	-	10.99	9.61	Interior_Act2	7.72	6.22	Interior_Act2	51.6976	152.172	31.8821	55.2927
ENSG00000165283.15	STOML2	protein_coding	-	109.01	95.39	Interior_Act2	39.95	32.15	Interior_Act2	643.204	35.11	277.652	13.1543
ENSG00000165288.10	BRWD3	protein_coding	-	31.33	27.42	Near_Lm2	3.12	2.51	Interior_Act3	0	401.685	0	230.151
ENSG00000165300.7	SLITRK5	protein_coding	+	0.61	0.53	Lamina	0	0	Lamina	4.24599	0	1.40649	0
ENSG00000165304.7	MELK	protein_coding	+	28.53	24.96	Speckle	4.74	3.81	Interior_Act2	105.427	47.5675	15.0739	4.576
ENSG00000165309.13	ARMC3	protein_coding	+	0.08	0.07	Interior_Repr1	0	0	Interior_Repr2	4.15125	0	6.59701	0
ENSG00000165312.6	OTUD1	protein_coding	+	3.79	3.31	Interior_Repr1	1.26	1.01	Interior_Repr2	0	42.5935	0	13.1559
ENSG00000165322.17	ARHGAP12	protein_coding	-	20.92	18.31	Interior_Repr1	8.89	7.15	Interior_Act1	0.22808	145.624	0.00320413	84.9444
ENSG00000165323.15	FAT3	protein_coding	+	9.88	8.64	Interior_Act3	0.18	0.15	Interior_Repr2	5.52562	3.87453	0.0356554	1.7706
ENSG00000165325.13	DEUP1	protein_coding	+	0.24	0.21	Interior_Act3	0	0	Interior_Repr2	10.6101	0	2.10801	0
ENSG00000165338.16	HECTD2	protein_coding	+	6.41	5.61	Interior_Repr2	9.54	7.68	Interior_Act3	12.6679	27.7512	16.0081	18.0206
ENSG00000165349.11	SLC7A3	protein_coding	-	116.88	102.28	Interior_Act2	0	0	Interior_Repr1	40.2161	0	83.0705	0
ENSG00000165355.7	FBXO33	protein_coding	-	6.18	5.41	Interior_Repr1	2.81	2.26	Interior_Act2	179.035	137.988	108.702	112.126
ENSG00000165359.15	INTS6L	protein_coding	+	2.81	2.46	Interior_Repr1	6	4.83	Interior_Repr1	0	46.37	0	7.92914
ENSG00000165370.1	GPR101	protein_coding	-	0	0	Interior_Act3	0	0	Interior_Repr2	0	0	0	0
ENSG00000165376.10	CLDN2	protein_coding	+	0	0	Near_Lm2	0.06	0.04	Interior_Repr2	0.517019	22.1072	0.510888	4.76643
ENSG00000165379.13	LRFN5	protein_coding	+	2.51	2.2	Near_Lm2	0	0	Near_Lm2	0	0	0	0
ENSG00000165383.11	LRRC18	protein_coding	-	0	0	Near_Lm1	0	0	Near_Lm1	0	0	0	0
ENSG00000165389.6	SPTSSA	protein_coding	-	13.35	11.69	Interior_Repr1	6.7	5.39	Near_Lm1	125.881	136.267	33.4036	41.6156
ENSG00000165392.9	WRN	protein_coding	+	19.66	17.2	Interior_Repr1	5.59	4.5	Interior_Act3	12.0717	33.8917	1.64857	11.9302
ENSG00000165406.15	MARCH8	protein_coding	-	10.93	9.57	Near_Lm1	5.27	4.24	Near_Lm1	62.2308	120.004	12.3264	17.7961
ENSG00000165409.17	TSHR	protein_coding	+	0.09	0.08	Lamina	0	0	Near_Lm2	11.5111	53.4522	4.3727	9.56445
ENSG00000165410.14	CFL2	protein_coding	-	11	9.62	Interior_Repr1	85.32	68.66	Interior_Act2	8.11921	167.222	38.3303	122.839
ENSG00000165416.14	SUGT1	protein_coding	+	53.35	46.69	Interior_Act1	38.11	30.67	Near_Lm1	252.663	93.8375	210.001	56.8244
ENSG00000165417.11	GTF2A1	protein_coding	-	31.02	27.15	Interior_Repr1	5.5	4.43	Near_Lm1	259.173	157.825	136.261	91.9728
ENSG00000165424.6	ZCCHC24	protein_coding	-	3.72	3.25	Interior_Act1	13.13	10.57	Interior_Act1	22.349	212.918	14.4535	175.685
ENSG00000165434.7	PGM2L1	protein_coding	-	22.94	20.08	Interior_Act1	1.46	1.18	Interior_Act1	0	18.3373	0	11.949
ENSG00000165443.11	PHYHIPL	protein_coding	+	0.26	0.23	Lamina	0	0	Lamina	17.7401	23.0508	8.92016	6.53951
ENSG00000165449.11	SLC16A9	protein_coding	-	6.01	5.26	Interior_Repr1	0	0	Lamina	40.2771	0	28.3441	0
ENSG00000165457.13	FOLR2	protein_coding	+	0	0	Speckle	0	0	Speckle	0.0262155	44.8364	1.34821	20.1332
ENSG00000165458.13	INPPL1	protein_coding	+	42.66	37.33	Speckle	210.87	169.71	Speckle	223.799	476.089	67.7298	134.636
ENSG00000165462.5	PHOX2A	protein_coding	-	0.06	0.05	Speckle	0	0	Speckle	174.189	39.5003	43.4009	10.915
ENSG00000165471.6	MBL2	protein_coding	-	0	0	Lamina	0	0	Interior_Act3	0	0	0	0
ENSG00000165474.6	GJB2	protein_coding	-	0.11	0.09	Near_Lm1	0	0	Interior_Act2	26.246	17.9615	4.03327	2.98755
ENSG00000165475.14	CRYL1	protein_coding	-	1.03	0.9	Near_Lm1	8.48	6.82	Interior_Act2	5.13598	97.8554	4.04881	46.0813
ENSG00000165476.13	REEP3	protein_coding	+	16.89	14.78	Interior_Act1	18.6	14.97	Interior_Act3	194.66	201.725	97.0375	127.806
ENSG00000165478.6	HEPACAM	protein_coding	-	0.01	0.01	Interior_Act3	0.02	0.02	Interior_Repr1	0	79.8536	0	116.282
ENSG00000165480.15	SKA3	protein_coding	-	34.19	29.92	Near_Lm1	2.35	1.89	Interior_Act2	624.82	325.314	418.25	233.954
ENSG00000165487.13	MICU2	protein_coding	-	19.6	17.15	Near_Lm1	16.9	13.6	Near_Lm1	762.929	0	559.539	0
ENSG00000165490.12	DDIAS	protein_coding	+	13.8	12.08	Interior_Repr1	0.55	0.44	Interior_Act1	155.549	401.267	57.655	173.203
ENSG00000165494.11	PCF11	protein_coding	+	25.61	22.41	Interior_Repr1	21.69	17.45	Interior_Act1	945.235	677.848	616.502	318.929
ENSG00000165495.15	PKNOX2	protein_coding	+	1.08	0.95	Interior_Act1	0	0	Interior_Repr1	2181.72	8.38284	494.046	3.21365
ENSG00000165496.4	RPL10L	protein_coding	-	0	0	Lamina	0	0	Near_Lm2	0.630508	0	0.0020328	0
ENSG00000165501.16	LRR1	protein_coding	+	20.12	17.61	Interior_Repr1	2.66	2.14	Interior_Act2	173.32	59.6725	82.2618	45.3579
ENSG00000165502.6	RPL36AL	protein_coding	-	123.35	107.94	Interior_Repr1	211.01	169.81	Interior_Act2	12.5216	100.079	25.1923	139.395
ENSG00000165506.14	DNAAF2	protein_coding	-	16.13	14.11	Interior_Repr1	2.5	2.01	Interior_Act2	164.257	214.116	65.8237	63.2798
ENSG00000165507.8	DEPP1	protein_coding	-	0.36	0.32	Near_Lm1	2.77	2.23	Interior_Act2	12.7477	19.4665	53.8899	49.3258
ENSG00000165509.13	MAGEC3	protein_coding	+	0	0	Lamina	1.03	0.83	Interior_Repr2	0	0	0	0
ENSG00000165512.4	ZNF22	protein_coding	+	24.26	21.23	Near_Lm1	4.25	3.42	Near_Lm1	14.2811	36.6976	39.3262	34.0452
ENSG00000165516.10	KLHDC2	protein_coding	+	23.29	20.38	Interior_Act1	31.03	24.97	Interior_Act2	432.969	324.432	276.997	148.587
ENSG00000165521.15	EML5	protein_coding	-	0.47	0.41	Interior_Repr1	10.2	8.21	Interior_Act1	236.713	771.45	44.2438	274.117
ENSG00000165525.17	NEMF	protein_coding	-	24.41	21.36	Interior_Act1	36.15	29.09	Interior_Act2	171.884	171.557	108.942	60.25
ENSG00000165526.8	RPUSD4	protein_coding	-	27.24	23.84	Interior_Act1	12.08	9.72	Interior_Repr1	336.54	86.7487	109.76	13.0202
ENSG00000165527.6	ARF6	protein_coding	+	30.42	26.62	Interior_Act1	18.92	15.23	Interior_Act2	494.962	1859.81	176.532	595.859
ENSG00000165533.18	TTC8	protein_coding	+	7.27	6.37	Interior_Repr1	64.29	51.74	Interior_Act1	33.5163	137.452	3.32331	77.958
ENSG00000165548.10	TMEM63C	protein_coding	+	4.06	3.55	Interior_Act1	0	0	Interior_Act2	21.0409	0	11.7334	0
ENSG00000165553.4	NGB	protein_coding	-	0.16	0.14	Interior_Act1	0	0	Interior_Act2	0	0	0	0
ENSG00000165555.9	NOXRED1	protein_coding	-	0.26	0.23	Interior_Act1	0.32	0.26	Interior_Act2	0	0	0	0
ENSG00000165556.9	CDX2	protein_coding	-	0.05	0.04	Interior_Act2	0	0	Near_Lm1	0	12.308	0	5.52259
ENSG00000165566.12	AMER2	protein_coding	-	0.27	0.23	Interior_Act2	0	0	Near_Lm1	0	0	0	0
ENSG00000165568.17	AKR1E2	protein_coding	+	1.89	1.66	Near_Lm2	1.01	0.81	Interior_Act3	0	0	0	0
ENSG00000165572.7	KBTBD6	protein_coding	-	6.06	5.3	Interior_Repr1	1.37	1.11	Interior_Act2	150.273	550.375	33.0757	104.109
ENSG00000165583.14	SSX5	protein_coding	-	0.04	0.04	Interior_Act2	0	0	Near_Lm1	0	0	0	0
ENSG00000165584.15	SSX3	protein_coding	-	0	0	Interior_Act2	0	0	Near_Lm1	0	0	0	0
ENSG00000165588.16	OTX2	protein_coding	-	18.18	15.91	Interior_Act1	0	0	Near_Lm2	318.277	0	71.6292	0
ENSG00000165591.6	FAAH2	protein_coding	+	2.37	2.07	Near_Lm1	0.09	0.07	Near_Lm1	2.88983	0	0.536576	0
ENSG00000165606.8	DRGX	protein_coding	-	0.06	0.05	Near_Lm1	0.06	0.05	Near_Lm1	8.48188	0	2.2551	0
ENSG00000165609.12	NUDT5	protein_coding	-	71.99	62.99	Interior_Act1	53.8	43.29	Interior_Act1	53.6619	162.793	5.8535	41.2878
ENSG00000165617.14	DACT1	protein_coding	+	16.02	14.02	Interior_Repr1	10.7	8.61	Interior_Act2	14.8144	120.993	23.3809	142.09
ENSG00000165621.8	OXGR1	protein_coding	-	0.18	0.15	Lamina	0	0	Interior_Repr2	0	0	0	0
ENSG00000165623.9	UCMA	protein_coding	-	2.45	2.14	Interior_Act1	0	0	Interior_Repr1	0	0	0	0
ENSG00000165626.17	BEND7	protein_coding	-	4.41	3.86	Interior_Act1	0.67	0.54	Interior_Repr1	15.978	0	21.0766	0
ENSG00000165629.19	ATP5F1C	protein_coding	+	142.08	124.33	Interior_Repr1	165.19	132.94	Interior_Repr2	330.359	221.791	47.0989	35.2966
ENSG00000165630.13	PRPF18	protein_coding	+	6.79	5.94	Interior_Act1	6.93	5.58	Interior_Repr1	34.7105	28.9459	17.4324	59.0902
ENSG00000165632.7	TAF3	protein_coding	+	6	5.25	Interior_Repr1	2.91	2.34	Interior_Repr2	382.198	544.363	55.9775	99.464
ENSG00000165633.12	VSTM4	protein_coding	-	0.39	0.34	Near_Lm1	0	0	Near_Lm1	4.09641	0	0.889694	0
ENSG00000165637.13	VDAC2	protein_coding	+	152.41	133.37	Interior_Act1	114.21	91.92	Interior_Act1	436.229	2600.59	153.921	1833.7
ENSG00000165643.10	SOHLH1	protein_coding	-	0	0	Speckle	0	0	Interior_Act2	4.57503	4.94081	2.28107	2.03211
ENSG00000165644.10	COMTD1	protein_coding	-	17.13	14.99	Interior_Act1	7.43	5.98	Interior_Act1	595.076	582.188	257.371	95.1289
ENSG00000165646.13	SLC18A2	protein_coding	+	3.76	3.29	Interior_Repr1	0.02	0.02	Interior_Repr2	0	0	0	0
ENSG00000165650.11	PDZD8	protein_coding	-	26.88	23.52	Interior_Repr1	2.73	2.2	Interior_Repr2	2500.52	44.9014	109.882	10.3034
ENSG00000165655.16	ZNF503	protein_coding	-	0.07	0.06	Interior_Act1	5.38	4.33	Interior_Repr2	25.9233	326.647	2.65684	101.657
ENSG00000165660.7	ABRAXAS2	protein_coding	+	7.75	6.78	Interior_Act1	6.59	5.31	Interior_Act1	0	17.5541	0	2.07152
ENSG00000165661.16	QSOX2	protein_coding	-	15.34	13.42	Speckle	4.12	3.31	Speckle	135.878	11.5646	20.6059	5.96636
ENSG00000165669.13	FAM204A	protein_coding	-	20.09	17.58	Interior_Repr2	22.11	17.8	Interior_Repr2	14.6148	43.9276	4.12904	20.1202
ENSG00000165671.20	NSD1	protein_coding	+	90.04	78.79	Speckle	7.44	5.99	Speckle	1635.3	72.0288	1899.69	14.8287
ENSG00000165672.6	PRDX3	protein_coding	-	111.59	97.65	Interior_Act1	60.21	48.46	Interior_Act1	42.0783	110.564	26.7457	24.3289
ENSG00000165675.16	ENOX2	protein_coding	-	6.59	5.77	Interior_Repr2	2.1	1.69	Interior_Repr2	0	141.571	0	90.6874
ENSG00000165678.20	GHITM	protein_coding	+	52.1	45.59	Interior_Repr1	65.47	52.69	Interior_Repr2	18.4531	0	12.8577	0
